Model;Name;Price
F3-1600C11S-4GNT;G.Skill DDR3 4GB 1600MHz CL11 1.5V;8.89€
SP004GBLFU266X02;SILICON POWER DDR4 4GB 2666MHz CL19 DIMM 1.2V;9.39€
SP004GBLTU160N02;SILICON POWER DDR3 4GB 1600MHz CL11 DIMM 1.5V;10.79€
SP004GLLTU160N02;Silicon Power DDR3 4GB 1600MHz CL11 1.35V Low Voltage;11.19€
K36FTX-MIR 208EA66F_3M;Kingston atminties modulis 1 x 4 GB DDR4 3200 MHz Po bandymų;11.49€
PSD34G1600L81;PATRIOT DDR3 SL 4GB 1600MHZ 1.35V UDIMM 1x4GB;11.79€
F4-3000C16S-8GISB;G.Skill Aegis DDR4 8GB 3000MHz CL16 1.35V XMP 2.0;12.69€
AD4U32008G22-SGN;ADATA Premier DDR4 RAM 8 GB, DIMM, 3200 MHz;12.99€
F4-3200C16S-8GIS;G.Skill Aegis DDR4 DDR4-3200MHz CL16-18-18-38 1.35V 8GB (1x8GB);13.19€
PSD48G266681;Patriot Signature DDR4 8GB 2666MHz CL19 UDIMM;13.29€
PSD48G32002;PATRIOT SIGNATURE SERIES 8GB 1x8GB DDR4 3200MT/s UDIMM Single;13.29€
F4-2666C19S-8GNT;G.Skill DDR4 8GB 2666MHz CL19 1.2V;13.49€
PSD48G240081;Patriot Signature DDR4 8GB 2400MHz CL17 DIMM;13.59€
F4-2400C17S-8GNT;G.Skill DDR4 8GB 2400MHz CL17 1.2V;13.69€
LD4AU008G-B3200GSST;MEMORY DIMM 8GB PC25600 DDR4/LD4AU008G-B3200GSST LEXAR;13.69€
SP008GBLFU320X02;SILICON POWER DDR4 8GB 3200MHz CL22 DIMM 1.2V;13.79€
F3-1600C11S-8GNT;G.Skill DDR3 8GB 1600MHz CL11 1.5V;13.99€
F4-2666C19S-8GIS;G.Skill Aegis DDR4 8GB 2666MHz CL19 1.2V;13.99€
SP008GBLFU266X02;SILICON POWER DDR4 8GB 2666MHz CL19 DIMM 1.2V;13.99€
F3-10600CL9S-8GBNT;G.Skill DDR3 8GB 1333MHz CL9 1.5V;14.19€
GR1333D364L9S/4G;GOODRAM DDR3 4GB 1333MHz C9 1.5V (512x8);14.19€
PSD48G320081;PATRIOT Signature Series 8GB DDR4 1x8GB 3200MHz UDIMM Single;14.19€
GR1600D3V64L11S/4G;Goodram 4GB DDR3 atminties modulis 1600 MHz;14.29€
PSD34G16002;DDR3 Patriot 4GB 1600MHz CL11 1.5V;14.49€
SP008GLLTU160N02;SILICON POWER DDR3 8GB 1600MHz CL11 DIMM 1.35V Low Voltage;14.49€
SP008GBLTU160N02;SILICON POWER DDR3 8GB 1600MHz CL11 DIMM 1.5V;14.49€
AFLD38BK1P;AFOX DDR3 8G 1600 UDIMM atminties modulis 8 GB 1 x 8 GB 1600 MHz;14.49€
DDR-C160U8G16;MEMORY DIMM 8GB PC12800 DDR3/DDR-C160U8G16 DAHUA;14.69€
F3-1600C11S-8GIS;G.Skill | 8 GB | DDR3 | 1600 MHz | PC/server | Registered No | ECC No;14.79€
MD8GSD42666-SI;PNY MD8GSD42666 atminties modulis 8 GB 1 x 8 GB DDR4 2666 MHz;14.79€
F3-1600C11S-4GIS;G.Skill | 4 GB | DDR3 | 1600 MHz | PC/server | Registered No | ECC No;14.89€
DIM8GBN12800/3-SB;Memory 8GB DDR3 1600MHz DIM8GBN12800/3-SB;14.89€
AFLD38AK1P;AFOX DDR3 8G 1333 UDIMM atminties modulis 8 GB 1333 MHz;15.39€
DDR-C300U8G26;MEMORY DIMM 8GB PC21300 DDR4/DDR-C300U8G26 DAHUA;15.49€
AFLD38BK1L;AFOX DDR3 8G 1600 UDIMM atminties modulis 8 GB 1600 MHz LV 1,35V;15.89€
DDR-C300U4G26;MEMORY DIMM 4GB PC21300 DDR4/DDR-C300U4G26 DAHUA;15.99€
CT8G4DFRA32A;MEMORY DIMM 8GB PC25600 DDR4/CT8G4DFRA32A CRUCIAL;16.19€
KVR26N19S6/4;MEMORY DIMM 4GB PC21300 DDR4/KVR26N19S6/4 KINGSTON;16.29€
DDR-C300U8G32;MEMORY DIMM 8GB PC25600 DDR4/DDR-C300U8G32 DAHUA;16.69€
SP008GXLZU320BSI;Silicon Power 8 GB | DDR4 | 3200 MHz | PC/server | Registered No | ECC No;16.69€
KVR32N22S8/8;KINGSTON 8GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx8;17.39€
KVR26N19S6/8;MEMORY DIMM 8GB PC21300 DDR4/KVR26N19S6/8 KINGSTON;17.39€
KVR32N22S6/8;KINGSTON 8GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx16;17.39€
KVR26N19S8/8;MEMORY DIMM 8GB PC21300 DDR4/KVR26N19S8/8 KINGSTON;17.39€
PSD38G16002;DDR3 Patriot 8GB 1600MHz CL11 1.5V;17.69€
MD8GSD43200-SI;Kompiuterio atmintis PNY MD8GSD43200-SI RAM modulis 8GB DDR4 3200MHZ 25600;17.69€
KCP426NS6/8;KINGSTON 8GB DDR4 2666MHz Single Rank DIMM Module;17.79€
KCP432NS8/8;KINGSTON 8GB DDR4 3200MHz Module;17.89€
LD4BU008G-R3200GSXG;MEMORY DIMM 8GB PC25600 DDR4/LD4BU008G-R3200GSXG LEXAR;17.99€
GR1600D3V64L11/8G;GOODRAM 8GB DDR3 1600MHz DIMM CL11 1.35V;18.19€
PSD48G26662;PATRIOT SIGNATURE SERIES 8GB 1x8GB DDR4 2666MT/s UDIMM Single;18.19€
GR1600D364L11/8G;GOODRAM 8GB DDR3 1600MHz DIMM CL11;18.49€
KF426C16BB/4;Kingston | 4 GB | DDR4 | 2666 MHz | PC/server | Registered No | ECC No;18.49€
PSD48G26662S;PATRIOT SIGNATURE SERIES 8GB 1x8GB DDR4 2666MT/s SODIMM;18.49€
KCP432NS6/8;KINGSTON 8GB DDR4 3200MHz Single Rank DIMM Module;18.59€
KF432C16BB/8;KINGSTON 8GB 3200MHz DDR4 CL16 DIMM FURY Beast Black;18.69€
AFLD48FK1P;AFOX RAM DDR4 8G 2666MHZ;19.29€
KCP426NS8/8;KINGSTON 8GB DDR4 2666MHz Module;19.29€
LD4BU008G-R3600GSWG;MEMORY DIMM 8GB PC28800 DDR4/LD4BU008G-R3600GSWG LEXAR;19.79€
GR1333D364L9/8G;GOODRAM DDR3 8GB 1333MHz CL9 1.5V;19.99€
F4-2133C15S-8GNS;G.Skill Value atminties modulis 8 GB 1 x 8 GB DDR4 2133 MHz;19.99€
AFLD48PH1P;AFOX DDR4 8GB 3200MHZ CL22 XMP2;20.79€
F4-2400C17S-8GIS;G.SKILL Aegis DDR4 8GB 2400MHz CL17 F4-2400C17S-8GIS;20.89€
DDR-C600UHW8G32;MEMORY DIMM 8GB PC25600 DDR4/DDR-C600UHW8G32 DAHUA;21.19€
DDR-C600UHD8G32;MEMORY DIMM 8GB PC25600 DDR4/DDR-C600UHD8G32 DAHUA;21.19€
PSP48G266681H1;Patriot Premium DDR4 8GB 2666MHz CL19 DIMM RADIATOR;21.29€
CT8G48C40U5;MEMORY DIMM 8GB DDR5-4800/CT8G48C40U5 CRUCIAL;21.49€
AFLD48PH1C;AFOX DDR4 8GB 3200MHZ MICRON CHIP CL16 XMP2;21.59€
